video_id,pagerank
--02ItkEGuA,2.96313116141116e-05
E-T1c9-i8uE,0.001815103506844487
--969KWdF5I,1.7747151547582254e-05
kocghHyhBCI,1.5343387369518625e-05
_OILuF8Tvo8,0.0001582797523587666
NGGIpM9Clb0,1.9387207229914556e-05
1ZufziHTQ2k,5.371190782614297e-05
--IS0XiNdpk,2.1200351258168324e-05
suZe5u4USmE,0.00015476837672117187
--uRZKoxZVA,6.615622225543608e-05
37riScbqkgA,3.884516457844642e-05
iCAIE1w9ZQI,3.884516457844642e-05
--wsPKKj_H0,1.153410690145676e-05
73yMi-jR5E4,2.131553797422442e-05
7y1xJAVZxXg,0.0010122623301027623
--zv6ewdFpg,3.4728539946186554e-05
JKgXGimnDMM,5.451253338352704e-05
-09Ax-G-c_A,2.082037189759578e-05
e4p6Vt5DO18,2.9379899255732833e-05
-0Ec-zGQ6Zs,1.9333654573402726e-05
R27N7lBZzuo,0.00021814577976469297
Wt36jh-0RKE,3.3094744894933284e-05
-0QwdJ37Y38,8.06837713679473e-05
Iy7NzjCmUf0,3.699892894919331e-05
SENlu34OazM,0.0008672769543231071
8nbeD1mwCdo,0.000581426092530677
6841bFyEHwQ,2.4985586021060504e-05
XeZ3APhUT2Q,0.00025766740706912076
-0bv1foKeSI,2.6851165507326693e-05
UBUwE1-LxFY,3.403168747110788e-05
-0mIr2DWK_Y,3.93695760228688e-05
7OfTrpg3ZZs,0.00028337822028901515
KU2qph2vG9Y,0.00014158658777211686
-1250fZuhUg,4.057638464451189e-05
yyORtaFCa3I,0.00024115943494819997
qo-Mhw1wUsA,4.308265747878166e-05
3kIMTJRgyn0,1.5814631206022893e-05
Y22F9O3A0EM,9.139360092902773e-05
dG6gnJc6XeU,1.5814631206022893e-05
81ofbypM2aI,1.5814631206022893e-05
OEkRpO5XQd8,0.001489236296024985
4gGMI8d3vLs,0.00018127295131427094
-17uU8zkNZM,3.958362492438374e-05
1ePFLkf0KMw,4.562525287812115e-05
-1QiIYvCZGo,2.285600467473826e-05
iQrYvdxWEjA,0.00013350558652547366
fA5sGtj7QKQ,9.098603191659267e-05
-2AwTMtUu4w,2.270485146744749e-05
w7Nnf3a8S9w,3.112503807306588e-05
-2ZnCpI5HGI,2.9035645828142496e-05
jR6ndWo7Wcc,4.570521334525766e-05
CkX4y3QSHMA,2.3689629669027405e-05
-2aSkPyJj0I,1.3725285107680232e-05
C8GfShiu72k,0.0003957892737229465
-2brnovL5QQ,1.4676508071583814e-05
NdfBwtJ5bmA,1.4682631869286128e-05
Yv6LJ_B5wj0,1.4682631869286128e-05
zSqEzBgBI4Q,1.4682631869286128e-05
Ea76QkGNVic,1.4682631869286128e-05
-2i00y9IA7o,1.865960401864892e-05
R4poy539QjM,1.939489722822446e-05
5j2tQPhOHGc,1.939489722822446e-05
-4C79haCFdk,1.153410690145676e-05
p1wVbnpR9Wg,1.4002742057451943e-05
33KitMrO4EU,1.4002742057451943e-05
-4QJOtadKYs,1.4002742057451943e-05
DqW-wFnxhp0,1.4002742057451943e-05
-4SsGg0c6eg,2.320057625838489e-05
iKrNxjvK65Q,2.607329914907998e-05
pdRddYn605c,4.913063015903025e-05
G8FM9nMFbfI,6.645293642052987e-05
-4XjJa_1j5c,1.7053771470731235e-05
IxQ_HtQsyro,0.00010243101172894233
cCnnBZVt92A,1.6492152683593708e-05
aRUQ7UrRCvk,2.5530695183109613e-05
-4Y8VF7ZKzY,1.7873769760355852e-05
8wRLQ8MVi0Q,6.464772171040435e-05
-4sSrD79eWQ,1.7852674139960612e-05
_IdAWFTj05w,1.9223332407775596e-05
K6hPN0ERmfE,1.9223332407775596e-05
-5721kFg2xQ,3.991452543891601e-05
NutkCjDcMT4,0.0001347862868194656
AVzbh_dLq3s,1.5619520561971547e-05
jjUG5aArz1g,1.5619520561971547e-05
M8VD6L748zs,1.5619520561971547e-05
2sci_WFp8ec,3.035383839534712e-05
QWvGGmyWLJY,6.177698942307129e-05
KtqhYB42w1Y,0.00013723054495339484
blvtzXuayX8,0.0002095339187835277
-5K0T2XD8hs,2.923523316515991e-05
fPBg6TQ5zFU,3.670180990514664e-05
-5RCmu-HuTg,0.00024107233661809814
mS5WYp5xmvI,0.0001419734467745283
f35CWiq9BaI,8.247577745379572e-05
aMcjxSThD54,0.00014926023093873443
MnUfXYGtT5Q,6.859502197840043e-05
AscPHmLWo-M,3.0427625752159075e-05
zTNNKUBDNsU,0.0006773905758338139
gwUJHNPMUyU,6.0120053400233786e-05
V32WHDuy-Do,5.6750124652623907e-05
RyTQ5-SQYTo,0.00016853554985471342
TNytrtb7Sis,2.8911220186932623e-05
dQp2xdKv0YU,0.00010597401693963134
4OmC6LyO5QI,3.814177679387524e-05
-5YbwzdEtAY,3.6727249247282375e-05
7pgiSs33qYI,7.14706633151206e-05
-5rJoFAxbC8,0.00027622064670304727
yMk1rveUnk0,7.270093986132821e-05
w4uMX5mWAF4,9.75786443442419e-05
Ch9kB68vTrU,0.00013180951782332275
pC8icuxtgvY,5.071330162345153e-05
rzXQqlbO1Rg,0.0005035269351693118
UP4GqXQsZbU,0.0008569278079167285
-5tOLON6ik8,2.7698737823196184e-05
C4Uc-cztsJo,0.00040661113217828495
-5zPFNZFT8M,0.000217702448783265
DbypJZprPT4,0.00016232107075431614
ZRZJrjDGwCc,8.578725192491962e-05
81iqdx5mwyI,8.366694853851345e-05
uxPdPpi5W4o,5.540602561382597e-05
Qrmr0dkA2SA,4.973468569337526e-05
quN4S-dnorQ,0.00010183342556169656
hARL2W5_8BI,7.724356595837503e-05
-6RkVSDQ4aA,0.0001932972486816935
5w7oWGbJYFo,4.920356843363909e-05
F9giaqcr7p8,8.239264007155959e-05
f5cO-IKIpOM,7.632065618887724e-05
wY46QvSaWyI,3.451712876176234e-05
XFO9xKp4T8E,3.451712876176234e-05
1yVRreWm_EI,0.00010871070296676766
UVqiyS35Vao,0.0001329760368083279
-6h65t2MOfU,1.858292513648397e-05
oicXRb50H_I,1.9582134939863906e-05
1QNZjlHwARc,1.9582134939863906e-05
-6k22MZiHfQ,2.9932397510746664e-05
fRZzX0uV8b8,0.0003285751212735157
-71NntE5qbw,2.072862506726282e-05
b6WTwZ8Qm5Q,6.174082876215499e-05
-7EciP4Bjy4,3.739994921391176e-05
m0U1fUTTPuM,4.3153736217222424e-05
gJs3tasDpyI,0.0001383008222913451
L0LeQdR__r8,0.0003679299332378941
ITJ502jbh0Y,0.00018303272370705123
P_uedggwW5A,0.00010758156716126104
-7d6xLgZo_A,2.379091922660035e-05
k8getuMxnV0,0.0006694849936258055
-7iLjck1asQ,4.227380996282144e-05
R02VmxAvl1E,2.9422185193025063e-05
6VVmPGTBopo,2.9422185193025063e-05
-7uDvvaKeVY,2.8506663132232626e-05
CddhYTP8Kpk,8.294216592098659e-05
-8OAEqxOxzk,2.224920243806853e-05
Doyqp5Ue6XY,0.00023967035311749576
-8SUYy3x3_w,3.6050996897404967e-05
ErRsMTmdQb4,0.0022858006804600565
-Ss4pFIVzv4,7.752788848919856e-05
-8bptMFe6Ag,2.4887725452408263e-05
2G-m60L_Ck0,3.300073177307458e-05
-8itSAOoK3w,1.8747889504747408e-05
1bo1GbSFTbY,5.4964139424735074e-05
-8xJWKx_Ox4,1.9409871887885264e-05
U7OkUFXJDqE,1.570996873274074e-05
KzEckLp-Gno,1.570996873274074e-05
0ICHpSkpCHM,1.570996873274074e-05
a1_FaLwZBrc,1.570996873274074e-05
-9-pCClgewY,1.4913021922477645e-05
DqbvsDt_D3o,0.0008460571635417044
-9JF7Zifc-M,0.00010257040131091827
qrt2cVaECKQ,2.9381868960922947e-05
5rYPRMm8Arw,0.00015089560182882935
aT_zF0OMWfA,0.00011847193770270434
S6UkXhHUTfM,5.5923216562302115e-05
3-sc4rlV93g,0.00013780534828826174
-9JQndAAvLE,8.565678615245605e-05
2cj5PX1wO0A,4.6593865173777475e-05
lV4KYYDe7io,4.6593865173777475e-05
-9QYu8LtH2E,2.5550074176631604e-05
Wpzvaqypav8,1.4650430727665242e-05
GvtNyOzGogc,4.817592122371093e-05
Ad-YqwhUsTE,0.00010971327751477727
Bchx0mS7XOY,1.4650430727665242e-05
pLAi_cmly6Q,3.4552814579645514e-05
QlaeirHJpns,0.0008464962745041957
0nCT8h8gO1g,0.00030717199415887276
-9RgkZebW1s,1.5218210909762557e-05
LzXbYEIkUZo,2.463274175475153e-05
-9WWHvNPBsI,1.5582560622833043e-05
KrJadDWsIGE,1.597717053804737e-05
_4ruHJFsb4g,1.597717053804737e-05
46Vu9sb5B1o,1.597717053804737e-05
-A9O0aso7GU,2.9991076192982318e-05
MObr91dJDKk,2.4949982233270604e-05
-HPlttXb5H4,2.4949982233270604e-05
-AA5IiLbxuw,2.5948872419252518e-05
YVRdfiofXvs,2.252754053315215e-05
alKb0p3KN8E,3.296736235644567e-05
-AW_xCVvqXU,5.4753290069049274e-05
7ARepw8RV6Q,0.00015940108781224954
-AboJ2qtsic,4.082423609592393e-05
X0innwkFEZg,0.00011703527678138458
-Ad-Sq3nwWw,1.153410690145676e-05
Dvhh2XplUS0,2.784445515056629e-05
-Ashw9WFZ5I,4.510058787286398e-05
4O0qkpf5O0A,5.0005063181221587e-05
-Asoh-gyFAg,1.409439743362651e-05
BpKs1Igv5sQ,9.338915789013557e-05
-At94Iqg_W4,4.420173985180431e-05
DkTSyQACqlo,2.9727911698250215e-05
yPL6jOa6AH8,0.00017434302773948186
-BG-pdHLKlI,2.6621907061271256e-05
s7uScWHcTzk,0.000667855149313388
rLt197TrAZ0,0.0002097370257396106
-BP8fRbuadA,1.153410690145676e-05
_PrU5XD2Ypo,0.0002594428186115352
6-D592VR4RU,6.74058536943805e-05
6wWlKx2DMcM,3.076071897245636e-05
Bqoja3iWWaE,7.125105649115455e-05
-BVQ73VPJMg,4.0329955452108666e-05
5IjObdL_oFQ,2.8776558923672915e-05
k19YOToO1qs,9.006162436680132e-05
-BZHL-g4uDA,1.4685423474731202e-05
g_FHON3Vly8,1.7810364285824793e-05
_NL9fXY1Xdc,4.594939346236644e-05
-CJxnKI0cL8,6.088472407012963e-05
yEhpNSuqL8E,3.519811223648245e-05
9AXt-6mAVEo,3.519811223648245e-05
-CZ7pz8kmuk,6.352793198502398e-05
