channel_id,evec,indeg,outdeg,pr
UCRaJQGh2abB857kaxlqSJgw,8.80341096506701e-06,0.00023629489603024575,0.0004725897920604915,0.0002172637303244542
UCBi2mrWuNuyYy4gbM6fU18Q,0.29710231368770884,0.014413988657844991,0.014886578449905482,0.005568914827105748
UCJkc1COQO0WiZ2CI7dRdwAQ,0.05670646356501388,0.0025992438563327033,0.0004725897920604915,0.0008775056572680247
UCJg9wBPyKMNA5sRDnvzmkdg,0.20458253739937443,0.010396975425330813,0.004017013232514178,0.0020776001232953385
UCIHdDJ0tjn_3j-FS7s_X1kQ,0.35462603208371757,0.02339319470699433,0.003780718336483932,0.009519302261325637
UCwWhs_6x42TyRM4Wstoq8HA,0.11071860308835682,0.003780718336483932,0.003780718336483932,0.0010088189327383291
UCupvZG-5ko_eiXAupbDfxWw,0.18758183676647955,0.01110586011342155,0.009215500945179584,0.0031760175062277764
UCVT1tPkR-fUVlO652EcO3ow,0.02301487845234063,0.0007088846880907373,0.000945179584120983,0.0001406795838347225
UC4OWlPB9EvW3n6zoAvOiXQQ,0.003046494912094463,0.00023629489603024575,0.0,7.61407830945589e-05
UCVTyTA7-g9nopHeHbeuvpRA,0.10264417102906957,0.003071833648393195,0.0016540642722117202,0.0003761191681470509
UC8p1vwvWtl6T73JiExfWs1g,0.19203016324565123,0.007561436672967864,0.008979206049149339,0.0014051574532924296
UC-T2DM0GilOgYh9BrlvZZfA,5.441325579498241e-11,0.00023629489603024575,0.00023629489603024575,0.00010490513167048545
UCsgNKlZ1WQh4Lnyxplwa_ww,5.441325579498241e-11,0.00023629489603024575,0.0,0.0001495480792781515
UC-UQx71pRKynkXcYVEmbbUg,1.3284486278071877e-14,0.0,0.0004725897920604915,6.026218406281941e-05
UCHBDXQDmqnaqIEPdEapEFVQ,1.726983216149344e-13,0.00023629489603024575,0.00023629489603024575,8.589931214913525e-05
UCKWp94n8lgYapEzN8-mqZmA,1.726983216149344e-13,0.00023629489603024575,0.0004725897920604915,8.589931214913525e-05
UC-V6odR7HzLCuqjYeowPjLA,0.015904159948061738,0.00023629489603024575,0.0004725897920604915,8.533637941784638e-05
UCWQ9ZFFhEqUZ0r1IspnBm6Q,0.0032686179438132595,0.000945179584120983,0.0014177693761814746,0.00023754897656672985
UCn0OkeW4lBi88evVw4Cbqow,0.0015541361280554111,0.00023629489603024575,0.00023629489603024575,9.658895750828053e-05
UC-WcWsBBDtkXEMzL81f_Ytw,5.7717605873272664e-05,0.0004725897920604915,0.00023629489603024575,0.0002761938364150379
UCYLR1ghzYNyvfjw78raCuxA,0.02614542624293912,0.0016540642722117202,0.0023629489603024575,0.0009118040353825508
UC-XByv4YD6jzp-c1bNCPJjw,6.529723540260671e-10,0.0004725897920604915,0.00023629489603024575,0.0005072487701926414
UC-YtQFseD_gZZGdyVQi4z4w,3.972061397143491e-12,0.00023629489603024575,0.00023629489603024575,0.00014264517887615014
UCigPwB_DERbV5BlwV4OY9mw,1.1584072034478677e-11,0.0004725897920604915,0.0,0.0002765811909973389
UC-ZA3QN2nDmqOSujn8zvNjw,1.726983216149344e-13,0.00023629489603024575,0.00023629489603024575,8.589931214913525e-05
UClzASzl0QscSsxB9HvscKWQ,1.0494744159676781e-12,0.00023629489603024575,0.0,0.00013335641515391732
UC-ZmyJ0WGDZTcldQ92yV8Dw,3.5505368495468283e-06,0.00023629489603024575,0.00023629489603024575,0.00010576389175265708
UCcXSxUPA94pquoguSTlT0KA,4.1151029002118096e-07,0.0004725897920604915,0.0007088846880907373,0.00020995792073433807
UC-_KiH_Z2yerhAD_cAjAMOA,1.1428909234750798e-09,0.0004725897920604915,0.000945179584120983,0.00021724046664108537
UCYd0us2OtW4d4-1cfpT2ktw,4.94953389748402e-09,0.0007088846880907373,0.00023629489603024575,0.0011345423385278755
UC9JFQLYwBImLPkhuNFPWCLQ,9.266460558406258e-10,0.00023629489603024575,0.00023629489603024575,8.342912688751414e-05
UCuDTc9ztKJbsI6yleL3W2Vg,2.9380899766623226e-09,0.0004725897920604915,0.0004725897920604915,0.00023183090033183996
UC-aB7UkyJBcAhbAWUNFUAaQ,0.0007918863045315799,0.00023629489603024575,0.00023629489603024575,0.00013854455880175437
UC3ScyryU9Oy9Wse3a8OAmYQ,0.11071122221089615,0.0021266540642722116,0.0014177693761814746,0.0006260569433056507
UC-aJFR1Br26zYgtkvOZuIlA,5.441325579498241e-11,0.00023629489603024575,0.000945179584120983,0.00010490513167048545
UC9rf6ZKg_pK-XWAdChls8Gw,5.441325579498241e-11,0.00023629489603024575,0.0004725897920604915,7.514316659870809e-05
UC4QZ_LsYcvcq7qOsOhpAX4A,0.004143267010141259,0.0007088846880907373,0.000945179584120983,0.0002204288618084588
UCuVHVYC6cWW6klXncIDPqrQ,5.441325579498241e-11,0.00023629489603024575,0.0,7.514316659870809e-05
UC-cg1QvpoMyvKew20KDphPQ,1.726983216149344e-13,0.00023629489603024575,0.00023629489603024575,8.589931214913525e-05
UCWqDSDhxUStUFx-fleyVfgg,1.0494744159676781e-12,0.00023629489603024575,0.00023629489603024575,0.00013335641515391732
UC-fClgS3qKh_DbJo34MoCuA,7.124360061805998e-06,0.0007088846880907373,0.0007088846880907373,0.00024096773719829213
UC0L1suV8pVgO4pCAIBNGx5w,0.17785902697340894,0.009215500945179584,0.005671077504725898,0.00365167967189662
UCMV3aTOwUtG5vwfH9_rzb2w,1.1035773315502703e-05,0.001890359168241966,0.001890359168241966,0.00046194320014121207
UC-hXefb6XBFSubWz6Ezf_lA,0.0003969098043395052,0.0007088846880907373,0.0004725897920604915,0.0002549586228566758
UCQo7Kkt6UOnPP114Xwi5Qeg,3.932419469841181e-05,0.00023629489603024575,0.00023629489603024575,0.00016882421277476266
UC-k-O6psaHBwJvjsT65CUpA,1.726983216149344e-13,0.00023629489603024575,0.00023629489603024575,0.00011153644023545109
UC-kn_f4T1gLwR7m1LfY0XyA,5.441325579498241e-11,0.00023629489603024575,0.0004725897920604915,8.412456962318067e-05
UC-oku1_VvM3cA6VC4PBKmAA,0.00242345416109915,0.00023629489603024575,0.00023629489603024575,0.00013622129137708238
UCS9S4k5K1iFc6CTlqvBwRrw,0.0018947385844964874,0.0004725897920604915,0.0004725897920604915,0.00023368028688351033
UC-q_lRDPYgC-QE8T89BI0Ew,1.3284486278071877e-14,0.0,0.00023629489603024575,6.026218406281941e-05
UC0VQlNjg1RbLrUgeg3rQZIw,1.726983216149344e-13,0.00023629489603024575,0.0,0.00011153644023545109
UC-qo_Gf0CUtORzHfDzHKgYw,5.441325579498241e-11,0.00023629489603024575,0.0004725897920604915,0.0001527190732476007
UCHb3cj2VXjAXC-mKZsRRspg,5.441325579498241e-11,0.00023629489603024575,0.0004725897920604915,0.00012527367487061826
UCj7D1b8suhVo-s7vIY_Ezpg,5.441325579498241e-11,0.00023629489603024575,0.0004725897920604915,0.00012527367487061826
UC-scdKqFQl17mFqs9jKVV1w,1.3284486278071877e-14,0.0,0.0004725897920604915,6.026218406281941e-05
UC-jtKi237oIemxivJ6FWJEA,5.2250766946351394e-05,0.0007088846880907373,0.0,0.00021666833098406025
UCkl9ZiXece5zV4nwpnQjv7w,1.726983216149344e-13,0.00023629489603024575,0.0004725897920604915,8.589931214913525e-05
UC-y7jEV3bOy13T5kRSLmBnQ,4.174563463723282e-07,0.00023629489603024575,0.000945179584120983,0.00016198448046306452
UCtv8P0MGsyMPmB8STptu5Sw,4.245277178730701e-05,0.0004725897920604915,0.00023629489603024575,0.00015712535846605202
UCou6pqxzTSYf8t-ISPmeQQw,4.2452771946720846e-05,0.0007088846880907373,0.0007088846880907373,0.0002083996146386837
UCowZDa4XpPxj4NOiFNUCnqg,4.224545187594221e-06,0.0004725897920604915,0.0004725897920604915,0.00022865493211708006
UCYenDLnIHsoqQ6smwKXQ7Hg,0.0009028330271723024,0.0014177693761814746,0.0023629489603024575,0.000270565966788062
UC-yTB2bUcin9mmah36sXiYA,0.005399770825619141,0.00023629489603024575,0.00023629489603024575,9.008962758024505e-05
UCBs5YS0JTDAU5hwN9bGVk_A,0.0007369506227502515,0.0007088846880907373,0.0007088846880907373,0.00043247008484647393
UC-ytbJWLTKKbwm0N-i0lZGQ,1.3284486278071877e-14,0.0,0.0004725897920604915,6.026218406281941e-05
UCLKgBnOQ5lBbA2FoalrD8zA,1.726983216149344e-13,0.00023629489603024575,0.00023629489603024575,8.589931214913525e-05
UCpP1OVHb3pfZytCkdljEb6g,1.726983216149344e-13,0.00023629489603024575,0.00023629489603024575,8.589931214913525e-05
UC01E0uy0eRUFJs71fc2XvMQ,0.0011369813026704304,0.00023629489603024575,0.0004725897920604915,9.867982820314426e-05
UCKE4XUZoB-UiTHjYM0Ih4VQ,0.0004990168035759976,0.0016540642722117202,0.000945179584120983,0.0008378346176011226
UCfHqauj9ioqlqQeSgF3bG1A,0.00011119482813018605,0.0004725897920604915,0.0,0.00012791524247329753
UC01ba_7rBf9xOEz5tJlPDSQ,0.012668913703206712,0.0004725897920604915,0.0004725897920604915,0.00010216266101530864
UC02-B1pxlhBBgaLI77qqmeA,5.261130237759196e-06,0.0004725897920604915,0.000945179584120983,0.0006228210387072481
UCC76FBg2d-5NWFD8aK4ql5A,5.633891248876622e-07,0.0004725897920604915,0.00023629489603024575,0.00022194710378742
UCEyr6FYPqXj3agOBSBPyLWw,3.543563270064838e-05,0.000945179584120983,0.0007088846880907373,0.0005552410386470627
UC03uDwvT6Jy2YjYJAsU4J7g,0.006219230957323164,0.0007088846880907373,0.0004725897920604915,0.00016958763897890336
UCEs-zSwH2NYGskxF-ptoT1w,0.03494742964278339,0.0011814744801512287,0.0014177693761814746,0.001021350873237995
UCUtZaxDF3hD5VK4xRYFBePQ,0.004897769536675664,0.0011814744801512287,0.0014177693761814746,0.0003133850997996887
UC04KsGq3npibMCE9Td3mVDg,1.3284486278071877e-14,0.0,0.00023629489603024575,6.026218406281941e-05
UCuFFtHWoLl5fauMMD5Ww2jA,0.16276186098503162,0.004725897920604915,0.00614366729678639,0.0017062292853089953
UC04Z9R7MUYj32ENFFJwFd0w,0.0001684794930871824,0.0004725897920604915,0.0004725897920604915,0.00016981592058514796
UCyAAKSMgyJ_bfl4nzsUwibw,0.0014363467154519453,0.0004725897920604915,0.00023629489603024575,0.00011860835583394959
UC07b5Bof5Z3PMJHG4zQyo9A,1.3284486278071877e-14,0.0,0.00023629489603024575,6.026218406281941e-05
UCgDSF6FpenGam-wH747f1iw,1.0881322710368675e-10,0.0004725897920604915,0.0004725897920604915,0.0001557117263042644
UC08wrceRCWhajGG4udhETww,1.0881322710368677e-10,0.0004725897920604915,0.000945179584120983,0.00019877590312100343
UCL8-Qg6Q6t3sjQ5WEGLkTJg,1.0865381326834991e-10,0.00023629489603024575,0.00023629489603024575,7.907494922479743e-05
UCzsjdZCJE4vTJhv08y8u8hg,4.409163160651505e-06,0.0004725897920604915,0.00023629489603024575,0.00020882682837782782
UC0A2Lk1jcr0FYgdx74iuFiw,0.0016581720624374878,0.0004725897920604915,0.00023629489603024575,0.00014792316575876788
UCE5IHywtKYHcTGfr0AUB1Mw,0.020337594144861422,0.000945179584120983,0.0,0.0005357193142286569
UC0DchRNXP5DV4jmAD0yV87w,3.0199521946250333e-05,0.00023629489603024575,0.000945179584120983,0.0001885809251788839
UCTEHrAycIlIdXV64V-BtWoQ,2.9853259300644485e-06,0.00023629489603024575,0.0,0.00010041956638302639
UCcsja3nlq2R1belenHR0j0Q,0.031192789933453268,0.0021266540642722116,0.0014177693761814746,0.0006724784944218148
UCqGcIbsYcX4l8-z9bu46okw,2.9853259300644485e-06,0.00023629489603024575,0.00023629489603024575,0.00010041956638302639
UCiEbRbR2F34dORnT0faWFXw,2.9853259300644485e-06,0.00023629489603024575,0.00023629489603024575,0.00010041956638302639
UC0EXXrNjDrkMgEV66oPQE9Q,5.441325579498241e-11,0.00023629489603024575,0.0004725897920604915,0.00010490513167048545
UCVYBMjkCSv969X7GyD-1oaw,5.441325579498241e-11,0.00023629489603024575,0.00023629489603024575,0.00010490513167048545
UC0FGRwdNmP4bfiFAkeJjAhw,3.218904429934195e-05,0.0004725897920604915,0.0004725897920604915,0.00013746240743868178
UCcRHaW6zxZJaHfQBkOnBaZg,3.3010721711545716e-06,0.00023629489603024575,0.00023629489603024575,0.0001188222535159247
UC7CjVa3XWYHYxJ2GndQBgug,2.9998358796473543e-05,0.0004725897920604915,0.0007088846880907373,0.00015463965414832517
UC0G2XnXhO8SA0CGvxQUawEA,1.0535474394605355e-08,0.0004725897920604915,0.000945179584120983,0.0001018772639926318
UCcZzXUnMdRnmYqLK-y4D_Pg,1.058987436591406e-08,0.0007088846880907373,0.0011814744801512287,0.00025723574439733725
UCz9MMrtakxGmoA4R29opEZA,6.910284218668598e-09,0.0004725897920604915,0.0004725897920604915,0.00020924632933020065
UCecPJBL6E1PVky1-gj6KH5g,0.00029723806584939176,0.0011814744801512287,0.000945179584120983,0.00027339860403335816
UC0GXCMA5XFQuPwd0F5ekj4A,0.0018514099257454942,0.00023629489603024575,0.00023629489603024575,0.00015038968464380076
UCDN6NO-2iEXRbjO9m2xQq1A,0.00018095595924186696,0.00023629489603024575,0.00023629489603024575,0.00018841949648593927
UC0HwLU0nqctFyNJOu6giV0Q,1.3284486278071877e-14,0.0,0.00023629489603024575,6.026218406281941e-05
UCx6J6eDAG1-Mg_KB-rwd28Q,1.726983216149344e-13,0.00023629489603024575,0.0004725897920604915,0.00011153644023545109
UC0JcuSIihjT8N87teyW2oFA,1.3284486278071877e-14,0.0,0.00023629489603024575,6.026218406281941e-05
UCb8aL0i9LJw_6DCk2YTH1Yg,0.0011991014437553226,0.002835538752362949,0.0004725897920604915,0.001037360818890646
UCw3SYO_euO0TSPC_m_0Pzgw,0.10225153535001165,0.002835538752362949,0.0016540642722117202,0.003223620666787336
UCboXL7YhH46voDZjM3zseBg,0.0285601970563605,0.001890359168241966,0.0004725897920604915,0.0005036094889906266
UCM2YmsRUeIbRkqjgNm0eTGQ,0.031163799032673727,0.0021266540642722116,0.001890359168241966,0.000444865948012562
UC7VsOnSlFStnSL-iAgGTMZA,0.017382746809459528,0.00023629489603024575,0.0,0.00011791411195048844
UCDy1DrgRSUN1C29fmBLJj5g,0.03328690686614851,0.0007088846880907373,0.0,0.0001728952366318709
UCkW0n1Bd2wvxPFSlxQwqwdA,0.0202103777001478,0.0004725897920604915,0.00023629489603024575,0.00015658885743078307
UCAuUUnT6oDeKwE6v1NGQxug,0.2711694877078815,0.016304347826086956,0.008979206049149339,0.005514225444030902
UCu4XcDBdnZkV6-5z2f16M0g,0.07121556964533174,0.003780718336483932,0.0025992438563327033,0.0010249052273855158
UC6t9VvQ4CDQKUO1xlTztOPA,0.019665950742492343,0.001890359168241966,0.000945179584120983,0.0007527201597647795
UCzzfu83LhPMMuhtDVA75rfw,0.017385639390678557,0.0004725897920604915,0.0004725897920604915,0.00016839965983361387
UCMymH39BdWjgliOci2wtFtw,0.017382746809459528,0.00023629489603024575,0.00023629489603024575,0.00011791411195048844
UC88lvyJe7aHZmcvzvubDFRg,0.0884413329076183,0.004017013232514178,0.006379962192816635,0.002965007455584311
UCGbI_iDmzUAS55mSKgV3nbQ,0.019266396048186422,0.0004725897920604915,0.0007088846880907373,0.0004048052138470426
UCfwx98Wty7LhdlkxL5PZyLA,0.019266396048186422,0.0004725897920604915,0.000945179584120983,0.0002298281982212627
UCVgO39Bk5sMo66-6o6Spn6Q,0.08904284336248457,0.003544423440453686,0.0021266540642722116,0.0016229726082378146
UCGpy4V50jlf3skLjPXmtx_Q,0.0173827468638595,0.0004725897920604915,0.0,0.00012944685493775836
UCSgeCjcPYYZXR62Cykv43sA,0.06776881741837376,0.002835538752362949,0.0014177693761814746,0.0006111333223911953
UC6my_lD3kBECBifeq0n2mdg,0.05314986273698224,0.003071833648393195,0.0023629489603024575,0.0007098087555534541
UC0LsICeLrddiwpAg1dqWpqA,1.0881322710368677e-10,0.0004725897920604915,0.0004725897920604915,0.00019419102688581754
UC0pUeBkuuE1BswZsTbUowZg,1.0865381326834991e-10,0.00023629489603024575,0.0,0.00014291677071318588
UC0P2qLWspUAkr8zvk4kWHQg,3.5827486002746315e-05,0.00023629489603024575,0.00023629489603024575,0.00024933801833516476
UCIXZxmIRN81TdsMxVlgIfnQ,0.004181334223838737,0.0007088846880907373,0.00023629489603024575,0.0004838000241459677
UC0PRUDfs_19NqggXrgVedEQ,1.3284486278071877e-14,0.0,0.0004725897920604915,6.026218406281941e-05
UCvhPRRiwI1_p4OBsY0yz6mg,0.007903252498628381,0.0011814744801512287,0.0004725897920604915,0.0002010364715483565
UCNYjlQWNB4eEPXIhwPvehog,0.0008451355800951377,0.0004725897920604915,0.00023629489603024575,0.00014283247263444627
UC0PXqiud6dbwOAk8RvslgpQ,1.3284486278071877e-14,0.0,0.0004725897920604915,6.026218406281941e-05
UCL_sTa-1aWSdkPbxWEELusQ,7.955419217340085e-05,0.000945179584120983,0.0,0.0003891984537801835
UCsAegdhiYLEoaFGuJFVrqFQ,1.0881322710368675e-10,0.0004725897920604915,0.0004725897920604915,0.00023814620798807948
UC0QQwBj2HOVO01rssMB96IA,2.9199078244349923e-05,0.00023629489603024575,0.00023629489603024575,0.00011851986184778516
UCc1ufNROdAxto9Fr0jnEE2Q,0.0009185128405129066,0.0023629489603024575,0.0004725897920604915,0.001292643387777225
UC0SYKquo4_Yi9Z9Xz3We2Bw,5.441325579498241e-11,0.00023629489603024575,0.0007088846880907373,8.412456962318067e-05
UC7xXgdp_IJDASe1guOTAfCA,5.441325579498241e-11,0.00023629489603024575,0.0,8.412456962318067e-05
UC6wBro4B4pf9xnBh9Xi2zcQ,5.441325579498241e-11,0.00023629489603024575,0.0004725897920604915,8.412456962318067e-05
UC0TpHUvb9fAWcttDccmKouw,1.3284486278071877e-14,0.0,0.00023629489603024575,6.026218406281941e-05
UCdDM6kDdl3ydcfOdasGMo0A,1.726983216149344e-13,0.00023629489603024575,0.00023629489603024575,0.00011153644023545109
